state,lon,lat,communityname,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,PersPerFam,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,PctHousOccup,PctHousOwnOcc,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccMedVal,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,ViolentCrimesPerPop
Ohio,-80.8568,40.9009,Salem,0.01,0.33,0.01,0.99,0.02,0.01,0.35,0.4,0.24,0.61,0.05,0.2,0.3,0.19,0.49,0.67,0.36,0.63,0.22,0.2,0.24,0.52,0.317,0.22,0.45,0.01,0.36,0.24,0.45,0.13,0.3,0.36,0.81,0.3,0.8,0.2,0.55,0.25,0.51,0.41,0.66,0.71,0.6,0.25,0.29,0.01,0.06,0.07,0.31,0.23,0.19,0.16,0.03,0.02,0.01,0.01,0.95,0.01,0.15,0.36,0.4,0.3,0.6,0.04,0.45,0.79,0.57,0.62,0.15,0.39,0.27,0.05,0.17,0.38,0.29,0.31,0.03,0.83,0.6,0.82,0.82,0.01,0.22,0.02
Ohio,-81.3396,41.6662,Mentor,0.06,0.53,0.01,0.98,0.05,0.01,0.4,0.4,0.24,0.29,0.07,0.5,0.7,0.1,0.65,0.39,0.13,0.54,0.4,0.38,0.62,0.24,0.42,0.35,0.36,0.01,0.06,0.11,0.22,0.35,0.2,0.66,0.67,0.3,0.34,0.48,0.31,0.28,0.33,0.55,0.86,0.91,0.71,0.48,0.57,0.01,0.03,0.01,0.14,0.14,0.13,0.11,0.03,0.02,0.02,0.02,0.93,0.03,0.2,0.58,0.58,0.42,0.88,0.03,0.19,0.93,0.86,0.27,0.63,0.05,0.11,0.19,0.45,0.38,0.35,0.31,0.08,0.78,0.63,0.7,0.82,0.08,0.15,0.03
Ohio,-84.2033,40.0395,Troy,0.02,0.39,0.09,0.92,0.05,0.013736264,0.36,0.44,0.26,0.44,0.07,0.29,0.52,0.34,0.49,0.52,0.26,0.58,0.26,0.25,0.23,0.2,0.39,0.19,0.56,0.02,0.25,0.26,0.4,0.26,0.25,0.53,0.85,0.32,0.57,0.41,0.52,0.26,0.55,0.44,0.67,0.66,0.63,0.52,0.57,0.01,0.16,0.01,0.300668424,0.66,0.57,0.54,0.08,0.05,0.04,0.04,0.96,0.03,0.15,0.41,0.44,0.37,0.57,0.05,0.44,0.84,0.55,0.4,0.38,0.37,0.17,0.1,0.24,0.38,0.13,0.26,0.03,0.82,0.58,0.76,0.8,0.02,0.19,0.05
Ohio,-82.93768,39.96895,Bexley,0.03,0.49,0.07,0.94,0.04,0.01,0.59,0.47,0.41,0.42,0.02,0.6,0.56,0.3,0.84,0.44,0.05,0.41,0.295728155,0.288116505,0.31,0.68,0.21,0.266842672,0.45,0.01,0.13,0.03,0.05,0.322378465,0.1,0.6,0.16,0.41785323,0.1,0.411463737,0.16,0.46,0.31,0.48,0.86,0.8,0.73,0.59,0.63,0.14,0.07,0.21,0.35,0.41,0.38,0.36,0.11,0.11,0.09,0.08,0.9,0.01,0.13,0.45,0.51,0.23,0.79,0.03,0.23,0.85,0.74,0.46,0.06,0.01,0.245,0.1107,0.36,0.38,0.25,0.39,0.13,0.7,0.63,0.67,0.71,0.063,0.187669903,0.12
Ohio,-84.633,40.1028,Greenville,0.01,0.33,0.01,0.98,0.02,0.01,0.33,0.36,0.22,0.69,0.06,0.19,0.39,0.48,0.51,0.68,0.28,0.63,0.22,0.21,0.1,0.13,0.56,0.21,0.1,0.01,0.28,0.33,0.48,0.16,0.44,0.34,0.77,0.36,0.82,0.29,0.59,0.22,0.54,0.35,0.64,0.63,0.61,0.63,0.74,0.01,0.09,0.084711538,0.47,0.46,0.52,0.51,0.04,0.03,0.03,0.03,0.96,0.04,0.12,0.3,0.31,0.3,0.61,0.04,0.51,0.84,0.61,0.51,0.33,0.36,0.18,0.08,0.17,0.4,0.12,0.22,0.03,0.85,0.57,0.81,0.8,0.01,0.22,0.04
Ohio,-84.512016,39.103119,Forest Park,0.01,0.54,0.09126,0.913737374,0.08,0.01,0.52,0.57,0.37,0.17,0.03,0.42,0.82,0.21,0.46,0.26,0.19,0.38,0.34,0.37,0.36,0.213,0.22,0.04,0.4,0.01,0.13,0.12,0.24,0.38,0.3,0.71,0.48,0.38,0.38,0.49,0.42,0.42,0.55,0.6,0.63,0.83,0.59,0.82,0.85,0.01,0.31,0.28,0.33,0.36,0.48,0.41,0.05,0.04,0.05,0.04,0.93,0.06,0.171346154,0.59,0.71,0.37,0.66,0.06,0.27,0.81,0.59,0.76,0.63,0.05,0.11,0.12,0.44,0.37,0.32,0.11,0.06,0.64,0.61,0.74,0.72,0.02,0.25,0.13
Ohio,-81.6762,41.3953,Seven Hills,0.25,0.47,0.168,0.97,0.11,0.01,0.3,0.3,0.23,0.77,0.02,0.5,0.43,0.08,0.86,0.83,0.06,0.474,0.41,0.39,0.26,0.14,0.286421984,0.02,0.66,0.33,0.04,0.25,0.37,0.26,0.24,0.34,0.44,0.34,0.35,0.41,0.07,0.32,0.05,0.42,0.91,0.98,0.85,0.31,0.35,0.18,0.02,0.01,0.05,0.04,0.09,0.11,0.03,0.03,0.06,0.06,0.930849057,0.0301,0.22,0.53,0.49,0.49,0.565,0.01,0.495,0.734,0.549,0.59,0.54,0.01,0.21,0.24,0.38,0.27,0.2,0.29,0.066038462,0.81,0.607086538,0.95,0.93,0.01,0.21,0.02
Ohio,-81.8357,41.3145,Strongsville,0.04,0.55,0.02,0.95,0.14,0.02,0.42,0.4,0.24,0.24,0.06,0.65,0.81,0.29,0.74,0.3,0.06,0.36,0.52,0.49,0.293056604,0.12,0.55,0.55,0.52,0.01,0.05,0.08,0.16,0.49,0.18,0.7,0.48,0.4,0.24,0.6,0.26,0.27,0.22,0.58,0.94,0.92,0.91,0.4,0.45,0.02,0.06,0.01,0.18,0.26,0.26,0.27,0.07,0.09,0.08,0.07,0.88,0.06,0.21,0.61,0.68,0.18,0.88,0.03,0.24,0.76,0.81,0.14,0.75,0.03,0.11,0.1107,0.33,0.39,0.39,0.21,0.16,0.76,0.61,0.74,0.73,0.07,0.12,0.02
Ohio,-81.6268,41.3198,Brecksville,0.2,0.5,0.04,0.94,0.14,0.01,0.27,0.466675325,0.14,0.48,0.02,0.69,0.62,0.09,0.89,0.48,0.03,0.69,0.295728155,0.288116505,0.18,0.01,0.317,0.02,0.376,0.11,0.04,0.08,0.14,0.68,0.19,0.45,0.46,0.52,0.17,0.411463737,0.4,0.29,0.2,0.45,0.97,0.94,0.88,0.23,0.28,0.07,0.235,0.12,0.13,0.09,0.08,0.09,0.04,0.03,0.02,0.02,0.84,0.04,0.16,0.49,0.52,0.16,0.92,0.01,0.18,0.9,0.87,0.22,0.63,0.01,0.09,0.1107,0.263457944,0.53,0.42,0.28,0.15,0.77,0.68,0.76,0.79,0.05,0.05,0.02
Ohio,-83.7597,40.3612,Bellefontaine,0.01,0.39,0.12,0.88,0.09,0.01,0.46,0.52,0.35,0.42,0.01,0.22,0.46,0.27,0.36,0.47,0.49,0.39,0.22,0.21,0.23,0.1,0.29,0.266842672,0.59,0.01,0.35,0.22,0.45,0.14,0.51,0.47,0.78,0.25,0.77,0.21,0.61,0.33,0.7,0.47,0.58,0.66,0.48,0.48,0.6,0.07,0.16,0.06,0.326,0.362,0.4,0.322616822,0.18,0.14,0.11,0.09,0.96,0.04,0.19,0.41,0.42,0.42,0.5,0.06,0.5,0.72,0.5,0.39,0.25,0.55,0.46,0.07,0.19,0.34,0.09,0.35,0.05,0.87,0.54,0.72,0.75,0.02,0.17,0.11
Ohio,-84.203,39.4353,Lebanon,0.03,0.42,0.06,0.94,0.04,0.01,0.37,0.5,0.32,0.39,0.01,0.26,0.6,0.186300971,0.45,0.43,0.23,0.51,0.25,0.24,0.22,0.22,0.3,0.12,0.11,0.01,0.22,0.37,0.43,0.25,0.05,0.57,0.4,0.35,0.44,0.36,0.56,0.23,0.66,0.43,0.66,0.77,0.56,0.51,0.55,0.01,0.08,0.09,0.326,0.25,0.34,0.55,0.172,0.01,0.02,0.02,0.97,0.02,0.13,0.44,0.48,0.41,0.45,0.1,0.57,0.9,0.44,0.37,0.54,0.42,0.1,0.13,0.27,0.33,0.38,0.14,0.02,0.78,0.39,0.67,0.77,0.02,0.09,0.16
Ohio,-81.4548,39.4154,Marietta,0.01,0.37,0.02,0.98,0.02,0.01,0.53,0.51,0.43,0.53,0.08,0.15,0.32,0.16,0.43,0.6,0.54,0.61,0.22,0.21,0.14,0.06,0.317,0.27,0.14,0.02,0.46,0.35,0.42,0.31,0.43,0.35,0.31,0.72,0.37,0.52,0.57,0.43,0.55,0.35,0.57,0.67,0.51,0.52,0.52,0.01,0.18,0.01,0.326,0.5,0.61,0.52,0.172,0.02,0.02,0.02,0.98,0.02,0.12,0.3,0.32,0.3,0.52,0.05,0.49,0.66,0.51,0.65,0.04,0.45,0.24,0.06,0.13,0.42,0.15,0.33,0.01,0.7,0.55,0.64,0.62,0.02,0.16,0.09
Ohio,-84.7309,39.5105,Miami,0.03,0.59,0.02,0.98,0.02,0.01,0.44,0.44,0.26,0.22,0.04,0.51,0.8,0.27,0.63,0.28,0.12,0.32,0.39,0.37,0.29,0.33,0.286421984,0.57,0.65,0.01,0.1,0.18,0.28,0.39,0.13,0.7,0.55,0.37,0.39,0.51,0.33,0.25,0.31,0.57,0.89,0.91,0.85,0.59,0.62,0.08,0.05,0.01,0.21,0.22,0.2,0.28,0.02,0.02,0.01,0.02,0.97,0.02,0.23,0.64,0.66,0.39,0.86,0.03,0.26,0.88,0.83,0.37,0.73,0.06,0.21,0.19,0.31,0.2,0.41,0.36,0.03,0.7,0.55,0.53,0.67,0.09,0.07,0.06
Ohio,-82.9755,40.8084,Bucyrus,0.01,0.35,0.01,0.99,0.02,0.01,0.4,0.45,0.28,0.49,0.01,0.17,0.39,0.25,0.4,0.57,0.46,0.62,0.21,0.2,0.2,0.15,0.16,0.12,0.24,0.02,0.41,0.38,0.53,0.15,0.64,0.31,0.92,0.26,0.8,0.23,0.63,0.28,0.62,0.42,0.61,0.65,0.66,0.58,0.46,0.01,0.23,0.03,0.326,0.38,0.51,0.43,0.172,0.02,0.02,0.02,0.97,0.03,0.15,0.38,0.38,0.38,0.57,0.08,0.45,0.79,0.57,0.56,0.27,0.77,0.2,0.04,0.14,0.44,0.11,0.31,0.02,0.86,0.65,0.85,0.86,0.02,0.18,0.07
Ohio,-82.9977,38.7317,Portsmouth,0.02,0.28,0.1,0.91,0.02,0.01,0.4,0.39,0.26,0.69,0.17,0.07,0.565272085,0.08,0.34,0.79,0.291628027,0.6,0.18,0.17,0.23,0.08,0.286421984,0.07,0.35,0.06,0.75,0.58,0.63,0.17,0.79,0.505238648,0.26,0.59,0.4,0.38,0.66,0.3,0.69,0.38,0.41,0.32,0.45,0.487037037,0.53,0.01,0.24,0.2,0.07,0.22,0.18,0.3,0.172,0.01,0.01,0.01,0.98,0.03,0.15,0.28,0.26,0.35,0.45,0.06,0.55,0.58,0.47,0.7,0.524,0.81,0.3,0.02,0.09,0.378707547,0.18,0.43,0.02,0.8,0.55,0.81,0.79,0.03,0.18,0.27
Ohio,-84.2424,40.1448,Piqua,0.02,0.44,0.07,0.93,0.03,0.01,0.44,0.49,0.32,0.43,0.01,0.22,0.47,0.15,0.41,0.56,0.47,0.56,0.22,0.2,0.2,0.15,0.317,0.12,0.25,0.03,0.37,0.26,0.53,0.13,0.47,0.46,0.91,0.24,0.381822312,0.2,0.52,0.27,0.52,0.49,0.63,0.59,0.62,0.48,0.54,0.01,0.19,0.01,0.43,0.59,0.54,0.46,0.03,0.04,0.03,0.02,0.97,0.03,0.24,0.47,0.45,0.51,0.58,0.07,0.44,0.89,0.59,0.41,0.19,0.49,0.11,0.06,0.22,0.36,0.14,0.42,0.02,0.89,0.61,0.84,0.83,0.02,0.23,0.09
Ohio,-81.6051,41.0128,Barberton,0.03,0.35,0.1,0.91,0.02,0.013736264,0.38,0.44,0.28,0.56,0.04,0.17,0.3,0.16,0.4,0.67,0.6,0.8,0.18,0.18,0.13,0.1,0.43,0.04,0.35,0.04,0.44,0.29,0.54,0.11,0.57,0.28,0.68,0.3,0.64,0.18,0.6,0.35,0.56,0.42,0.51,0.38,0.49,0.24,0.33,0.02,0.35,0.11,0.11,0.08,0.07,0.11,0.01,0.01,0.01,0.01,0.94,0.03,0.17,0.38,0.4,0.38,0.58,0.06,0.48,0.79,0.57,0.54,0.21,0.3,0.28,0.05,0.18,0.51,0.18,0.42,0.04,0.83,0.68,0.91,0.89,0.02,0.3,0.3
Ohio,-83.8088,39.9242,Springfield,0.01,0.53,0.05,0.96,0.02,0.013736264,0.41,0.34,0.23,0.54,0.02,0.35,0.45,0.186300971,0.53,0.59,0.24,0.8,0.31,0.28,0.34,0.09,0.317,0.15,0.2,0.01,0.22,0.28,0.44,0.2,0.32,0.36,0.57,0.4,0.52,0.43,0.37,0.24,0.31,0.42,0.74,0.69,0.56,0.66,0.63,0.01,0.09,0.27,0.09,0.07,0.16,0.14,0.01,0.169,0.01,0.01,0.97,0.03,0.17,0.51,0.49,0.47,0.82,0.05,0.33,0.92,0.82,0.51,0.38,0.14,0.211129469,0.12,0.18,0.37,0.18,0.28,0.02,0.84,0.74,0.89,0.88,0.1,0.03,0.19
Ohio,-83.8285,39.4453,Wilmington,0.01,0.37,0.11,0.9,0.04,0.013736264,0.52,0.54,0.44,0.48,0.08,0.23,0.45,0.186300971,0.45,0.56,0.52,0.58,0.24,0.24,0.23,0.06,0.16,0.08,0.31,0.01,0.39,0.29,0.38,0.27,0.41,0.47,0.44,0.51,0.61,0.39,0.5,0.43,0.59,0.4,0.59,0.66,0.61,0.58,0.68,0.09,0.15,0.084711538,0.37,0.44,0.44,0.48,0.03,0.03,0.03,0.03,0.97,0.01,0.09,0.33,0.42,0.27,0.48,0.06,0.55,0.84,0.44,0.45,0.42,0.51,0.39,0.09,0.17,0.4,0.13,0.4,0.03,0.86,0.51,0.65,0.78,0.01,0.19,0.17
Ohio,-80.5542,41.9476,Conneaut,0.01,0.41,0.02,0.98,0.02,0.01,0.43,0.43,0.28,0.58,0.01,0.16,0.31,0.16,0.42,0.68,0.5,0.67,0.17,0.16,0.16,0.16,0.16,0.02,0.07,0.02,0.5,0.22,0.47,0.08,0.75,0.25,0.87,0.31,0.8,0.2,0.47,0.26,0.43,0.47,0.65,0.56,0.62,0.35,0.36,0.08,0.13,0.07,0.326,0.362,0.4,0.43,0.172,0.169,0.040102041,0.038787879,0.94,0.05,0.21,0.45,0.42,0.5,0.63,0.06,0.41,0.54,0.65,0.9,0.06,0.4,0.3,0.04,0.16,0.4,0.16,0.37,0.04,0.73,0.71,0.84,0.78,0.07,0.04,0.04
Ohio,-81.5562,41.5201,Cleveland Heights,0.07,0.4,0.09126,0.913737374,0.13,0.02,0.41,0.48,0.3,0.38,0.09,0.4,0.63,0.2,0.57,0.41,0.23,0.39,0.45,0.54,0.35,0.16,0.32,0.25,0.42,0.04,0.21,0.12,0.18,0.322378465,0.27,0.58,0.26,0.431,0.23,0.411463737,0.36,0.6,0.57,0.54,0.6,0.8,0.57,0.54,0.68,0.02,0.24,0.03,0.61,0.51,0.47,0.43,0.31,0.05372381,0.040102041,0.038787879,0.83,0.0301,0.28,0.41,0.56,0.2,0.63,0.05,0.34,0.87,0.55,0.44,0.524,0.04,0.07,0.13,0.37,0.47,0.34,0.4,0.066038462,0.62,0.65,0.77,0.68,0.02,0.187669903,0.02
Ohio,-84.1916,39.7589,Englewood,0.01,0.38,0.03,0.97,0.04,0.01,0.4,0.41,0.27,0.45,0.02,0.42,0.55,0.24,0.6,0.5,0.1,0.69,0.37,0.35,0.38,0.2,0.17,0.48,0.41,0.01,0.07,0.16,0.26,0.29,0.14,0.58,0.51,0.47,0.32,0.47,0.35,0.27,0.42,0.42,0.81,0.93,0.72,0.42,0.63,0.02,0.04,0.32,0.326,0.27,0.22,0.19,0.172,0.02,0.02,0.01,0.98,0.01,0.1,0.41,0.51,0.17,0.75,0.05,0.3,0.92,0.67,0.18,0.69,0.13,0.245,0.16,0.31,0.45,0.22,0.21,0.03,0.74,0.61,0.77,0.8,0.01,0.18,0.04
Ohio,-83.6538,41.5628,Maumee,0.01,0.43,0.01,0.98,0.03,0.02,0.43,0.44,0.26,0.35,0.02,0.42,0.68,0.22,0.66,0.4,0.16,0.51,0.38,0.36,0.6,0.213,0.22,0.18,0.44,0.03,0.08,0.08,0.16,0.33,0.26,0.66,0.4,0.51,0.37,0.45,0.3,0.34,0.38,0.49,0.79,0.9,0.67,0.69,0.72,0.01,0.02,0.16,0.35,0.72,0.63,0.53,0.03,0.06,0.05,0.04,0.96,0.02,0.19,0.47,0.53,0.25,0.78,0.04,0.35,0.85,0.73,0.37,0.42,0.06,0.05,0.13,0.3,0.23,0.14,0.22,0.03,0.84,0.71,0.84,0.85,0.02,0.15,0.14
Arizona,-111.7734,32.911,Casa Grande,0.01,0.59,0.1,0.64,0.05,0.206111111,0.48,0.5,0.31,0.34,0.06,0.24,0.56,0.246055556,0.3,0.44,0.49,0.34,0.21,0.24,0.17,0.08,0.5,0.23,0.26,0.03,0.46,0.51,0.48,0.21,0.51,0.48,0.43,0.41,0.55,0.33,0.59,0.35,0.63,0.67,0.48,0.4,0.66,0.49,0.5,0.02,0.34,0.01,0.19,0.29,0.33,0.39,0.06,0.08,0.09,0.09,0.56,0.19,0.47,0.62,0.62,0.61,0.54,0.42,0.55,0.48,0.55,0.3,0.75,0.65,0.1,0.11,0.26,0.53,0.41,0.54,0.14,0.42,0.38,0.56,0.43,0.06,0.07,0.57
Arizona,-114.3225,34.4839,Lake Havasu City,0.02,0.34,0.168,0.97,0.03,0.07,0.24,0.25,0.14,0.412071753,0.15,0.28,0.24,0.11,0.55,0.82,0.16,0.98,0.32,0.31,0.29,0.17,0.13,0.17,0.27,0.02,0.2,0.17,0.35,0.2,0.15,0.3,0.25,0.21,0.36,0.27,0.49,0.13,0.42,0.2,0.69,0.8,0.6,0.503571429,0.62,0.0375,0.06,0.01,0.12,0.12,0.14,0.464210526,0.04,0.03,0.03,0.03,0.91,0.06,0.13,0.35,0.31,0.44,0.68,0.12,0.46,0.734,0.7,0.28,0.83,0.21,0.14,0.17,0.36,0.48,0.55,0.18,0.13,0.02,0.3,0.23,0.663,0.12,0.05,0.08
Arizona,-110.9265,32.2217,Tucson,0.64,0.35,0.08,0.62,0.13,0.54,0.5,0.6,0.46,0.4,0.64,0.17,0.51,0.2,0.4,0.45,0.31,0.49,0.21,0.24,0.24,0.12,0.18,0.22,0.26,0.72,0.53,0.32,0.36,0.32,0.53,0.43,0.19,0.56,0.28,0.4,0.64,0.58,0.69,0.47,0.46,0.54,0.45,0.52,0.52,0.0375,0.35,0.028888889,0.45,0.5,0.51,0.53,0.34,0.33,0.3,0.29,0.53,0.27,0.25,0.36,0.42,0.34,0.42,0.33,0.71,0.53,0.4,0.26,0.67,0.41,0.22,0.12,0.23,0.68,0.48,0.33,0.32,0.3,0.37,0.56,0.4,0.042641907,0.22,0.4
Arizona,-110.9343,31.3404,Nogales,0.02,0.44155359,0.01,0.54,0.02,0.12,0.65,0.58,0.38,0.28,0.01,0.11,0.58,0.31,0.422777778,0.45,0.64,0.18,0.09,0.11,0.11,0.36,0.22,0.19,0.23,0.05,0.323421053,0.3,0.92,0.11,0.343686254,0.3,0.22,0.14,0.5,0.25,0.25,0.48,0.47,0.478,0.54,0.76,0.51,0.503571429,0.525,0.02,0.42,0.06,0.38,0.43,0.43,0.44,0.172,0.169,0.169,0.167,0.809,0.127,0.232,0.452,0.487,0.456875,0.49,0.166,0.58,0.83,0.5,0.42,0.67,0.75,0.52,0.12,0.18,0.84,0.59,0.42,0.198,0.38,0.61,0.73,0.63,0.06,0.08,0.34
Arizona,-112.3496,33.4356,Avondale,0.01,0.77,0.09,0.37,0.08,0.206111111,0.55,0.59,0.38,0.2,0.01,0.21,0.58,0.22,0.18,0.23,0.81,0.31,0.13,0.2,0.12,0.07,0.18,0.19,0.19,0.04,0.75,0.281034304,0.76,0.13,0.76,0.35,0.34,0.24,0.56,0.23,0.6,0.47,0.58,0.88,0.41,0.38,0.47,0.503571429,0.525,0.02,0.44,0.01,0.45,0.47,0.5,0.49,0.33,0.3,0.29,0.26,0.786736842,0.114947368,0.256777778,0.81,0.8,0.456875,0.51,0.241368421,0.55,0.5,0.53,0.21,0.77,0.87,0.25,0.11,0.25,0.64,0.51,0.330526316,0.31,0.45,0.39,0.67,0.47,0.06,0.06,0.32
Arizona,-112.4685,34.54,Prescott,0.03,0.26,0.01,0.93,0.03,0.13,0.33,0.32,0.27,0.412071753,0.01,0.18,0.17,0.15,0.59,0.82,0.22,0.86,0.3,0.29,0.11,0.12,0.35,0.26,0.28,0.03,0.34,0.18,0.27,0.37,0.43,0.15,0.13,0.68,0.26,0.45,0.59,0.36,0.56,0.2,0.62,0.76,0.64,0.45,0.51,0.01,0.09,0.01,0.21,0.2,0.2,0.17,0.05,0.04,0.04,0.03,0.89,0.03,0.11,0.23,0.23,0.27,0.57,0.12,0.66,0.39,0.58,0.32,0.73,0.45,0.27,0.2,0.29,0.74,0.56,0.29,0.1,0.18,0.31,0.32,0.25,0.09,0.07,0.18
Arizona,-111.6513,35.1983,Flagstaff,0.06,0.71,0.05,0.69,0.09,0.28,0.396790005,0.466675325,0.288938058,0.1,0.07,0.28,0.83,0.33,0.42,0.16,0.16,0.27,0.22,0.24,0.17,0.09,0.23,0.29,0.31,0.06,0.45,0.16,0.2,0.53,0.45,0.55,0.12,0.61,0.29,0.42,0.41,0.405934511,0.42,0.58,0.59,0.63,0.53,0.503571429,0.525,0.02,0.32,0.01,0.300668424,0.73,0.77,0.73,0.21,0.19,0.18,0.16,0.71,0.12,0.28,0.54,0.61,0.5,0.39,0.39,0.58,0.51,0.38,0.36,0.75,0.45,0.2,0.19,0.34,0.63,0.44,0.28,0.12,0.37,0.19,0.19,0.31,0.042641907,0.06,0.2
Arizona,-109.5453,31.3445,Douglas,0.21,0.72,0.02,0.57,0.03,0.12,0.62,0.51,0.35,0.46,0.01,0.06,0.12,0.51,0.22,0.7,0.291628027,0.7,0.05,0.276444444,0.04,0.03,0.37,0.17,0.18,0.05,0.295,0.3,0.93,0.13,0.354,0.505238648,0.27,0.4,0.34,0.29,0.38,0.45,0.51,0.86,0.37,0.43,0.41,0.503571429,0.525,0.02,0.41,0.03,0.38,0.44,0.44,0.45,0.160736842,0.154684211,0.151526316,0.143526316,0.809,0.127,0.256777778,0.78,0.75,0.456875,0.54,0.55,0.48,0.71,0.56,0.307777778,0.794736842,0.8,0.211129469,0.06,0.1,0.68,0.56,0.49,0.198,0.44,0.61,0.65,0.57,0.01,0.23,0.07
Arizona,-111.9261,33.4942,Scottsdale,0.19,0.23,0.01,0.94,0.07,0.09,0.26,0.39,0.23,0.54,0.2,0.45,0.51,0.27,0.63,0.49,0.1,0.48,0.251473684,0.276444444,0.222684211,0.16,0.43,0.33,0.286631579,0.07,0.14,0.09,0.13,0.56,0.24,0.55,0.26,0.4,0.14,0.63,0.55,0.37,0.67,0.26,0.68,0.76,0.58,0.5,0.45,0.02,0.08,0.05,0.26,0.33,0.38,0.38,0.12,0.13,0.13,0.12,0.87,0.06,0.09,0.25,0.31,0.456875,0.6,0.06,0.53,0.28,0.57,0.28,0.79,0.07,0.07,0.27,0.5,0.55,0.56,0.22,0.18,0.09,0.36,0.5,0.21,0.042641907,0.06,0.1
Arizona,-111.789,33.3528,Gilbert,0.03,0.68,0.03,0.86,0.1,0.21,0.48,0.58,0.31,0.05,0.05,0.49,0.86,0.246055556,0.41,0.11,0.12,0.17,0.33,0.33,0.31,0.11,0.33,0.32,0.34,0.02,0.15,0.1,0.13,0.47,0.23,0.8,0.44,0.36,0.28,0.47,0.35,0.32,0.43,0.74,0.84,0.84,0.74,0.44,0.51,0.01,0.14,0.01,0.32,0.44,0.44,0.4,0.09,0.11,0.1,0.08,0.84,0.07,0.53,0.75,0.82,0.53,0.68,0.23,0.35,0.5,0.63,0.32,0.98,0.1,0.06,0.25,0.35,0.36,0.72,0.43,0.12,0.3,0.01,0.33,0.02,0.08,0.09,0.1
Arizona,-110.2773,31.5455,Sierra Vista,0.04,0.53,0.049894737,0.66,0.073888889,0.22,0.49,0.63,0.44,0.21,0.26,0.3,0.71,0.42,0.54,0.24,0.21,0.81,0.28,0.31,0.27,0.14,0.18,0.24,0.3,0.03,0.28,0.1,0.14,0.38,0.32,0.66,0.09,0.38,0.22,0.54,0.4,0.36,0.46,0.49,0.75,0.78,0.68,0.54,0.49,0.01,0.13,0.02,0.21,0.3,0.27,0.34,0.11,0.13,0.11,0.12,0.78,0.06,0.21,0.49,0.45,0.54,0.29,0.17,0.47,0.6,0.33,0.39,0.79,0.28,0.06,0.15,0.28,0.4,0.41,0.08,0.21,0.09,0.13,0.06,0.663,0.042641907,0.02,0.05
Arizona,-111.9426,33.5312,Paradise Valley,0.47,0.46,0.01,0.97,0.09,0.04,0.4,0.26,0.2,0.49,0.02,0.352,0.55,0.279,0.422777778,0.42,0.09,0.46,0.338,0.356,0.291,0.81,0.286421984,0.26,0.376,0.18,0.07,0.04,0.04,0.322378465,0.16,0.38,0.2,0.64,0.04,0.435,0.24,0.21,0.2,0.37,0.95,0.97,0.587894737,0.503571429,0.53,0.19,0.02,0.01,0.45,0.45,0.51,0.46,0.19,0.17,0.17,0.15,0.89,0.06,0.19,0.51,0.48,0.45,0.546842105,0.01,0.495,0.63,0.99,0.47,0.67,0.263,0.245,0.248,0.377,0.46,0.44,0.22,0.18,0.13,0.313157895,0.76,0.55,0.04,0.06,0.06
Arizona,-114.5286,35.1359,Bullhead City,0.02,0.35,0.01,0.93,0.04,0.12,0.22,0.28,0.17,0.76,0.18,0.22,0.38,0.16,0.36,0.7,0.25,0.88,0.25,0.24,0.24,0.2,0.21,0.27,0.32,0.02,0.33,0.19,0.47,0.14,0.41,0.31,0.03,0.11,0.25,0.22,0.87,0.17,0.67,0.2,0.49,0.66,0.63,0.52,0.525,0.0375,0.08,0.01,0.3,0.32,0.36,0.34,0.08,0.08,0.08,0.07,0.9,0.06,0.15,0.31,0.2,0.49,0.47,0.21,0.75,0.734,0.55,0.25,0.83,0.9,0.18,0.21,0.42,0.65,0.62,0.46,0.11,0.61,0.22,0.11,0.663,0.12,0.04,0.33
